ID,Values from Dict1
CVE-2019-10313,'maven:org.jenkins-ci.plugins:twitter'
CVE-2020-10673,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2018-1000420,'maven:org.jenkins-ci.plugins:mesos'
CVE-2019-1003017,'maven:org.hudsonci.plugins:job-import-plugin'
CVE-2019-10070,"'maven:org.apache.atlas:apache-atlas', 'maven:org.apache.atlas:atlas-common'"
CVE-2020-2149,'maven:org.jenkins-ci.plugins:repository-connector'
CVE-2020-10672,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2019-10338,'maven:org.jenkins-ci.plugins:jx-resources'
CVE-2019-10342,'maven:io.jenkins.docker:docker-plugin'
CVE-2019-1003024,'maven:org.jenkins-ci.plugins:script-security'
CVE-2010-3449,"'maven:org.apache.continuum:continuum-api', 'maven:org.apache.continuum:continuum-builder'"
CVE-2013-6374,'maven:com.sonyericsson.jenkins.plugins.bfa:build-failure-analyzer'
CVE-2020-26882,"'maven:com.typesafe.play:play-java_2.13', 'maven:com.typesafe.play:play_2.11', 'maven:com.typesafe.play:play-java_2.10', 'maven:com.typesafe.play:play_2.13', 'maven:com.typesafe.play:play-java_2.12', 'maven:com.typesafe.play:play_2.10', 'maven:com.typesafe.play:play-java_2.11', 'maven:com.typesafe.play:play_2.13.0-M5', 'maven:com.typesafe.play:play_2.13.0-M3', 'maven:com.typesafe.play:play_2.12'"
CVE-2015-0277,"'maven:org.picketlink:picketlink-common', 'maven:org.picketlink:picketlink-jbas7-single', 'maven:org.picketlink:picketlink-federation'"
CVE-2018-17192,"'maven:org.apache.nifi:nifi', 'maven:org.apache.nifi:nifi-jetty'"
CVE-2020-2174,'maven:br.com.ingenieux.jenkins.plugins:awseb-deployment-plugin'
CVE-2020-2225,'maven:org.jenkins-ci.plugins:matrix-project'
CVE-2019-10340,'maven:io.jenkins.docker:docker-plugin'
CVE-2011-1419,"'maven:org.apache.tomcat.embed:tomcat-embed-core', 'maven:org.apache.tomcat:tomcat-catalina'"
CVE-2019-10332,'maven:org.jenkins-ci.plugins:electricflow'
CVE-2020-14061,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2014-9527,"'maven:poi:poi-2.5-final', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.poi', 'maven:poi:poi-2.0-final', 'maven:poi:poi-2.5.1-final', 'maven:poi:poi', 'maven:org.apache.poi:poi-scratchpad'"
CVE-2012-6708,"'maven:org.webjars.npm:floatthead', 'maven:org.webjars.bower:github-com-highcharts-highcharts', 'maven:org.webjars.bowergithub.gseguin:jquery-hashchange', 'maven:org.webjars:jquery-ui', 'maven:org.webjars.npm:backbone-validation', 'maven:org.webjars.bower:FlipClock', 'maven:org.webjars.npm:github-com-danvk-dygraphs', 'maven:org.webjars.bower:globalize', 'maven:org.webjars:jquery', 'maven:org.webjars.npm:alpaca', 'maven:org.webjars.bower:dygraphs', 'maven:org.webjars.bower:jquery'"
CVE-2020-7656,"'maven:org.webjars:jquery', 'maven:org.webjars.npm:jquery', 'maven:org.webjars.bower:jquery'"
CVE-2019-14860,'maven:io.syndesis.server:server-runtime'
CVE-2018-1000423,'maven:org.jenkins-ci.plugins:crowd2'
CVE-2019-1003028,'maven:org.jenkins-ci.plugins:jms-messaging'
CVE-2020-9483,"'maven:org.apache.skywalking:server-storage-plugin', 'maven:org.apache.skywalking:storage-jdbc-hikaricp-plugin'"
CVE-2009-4610,'maven:org.mortbay.jetty:jetty'
CVE-2017-1000006,'maven:org.webjars.bower:plotly.js'
CVE-2012-2378,"'maven:org.apache.cxf:cxf-bundle', 'maven:org.apache.cxf:cxf-bundle-minimal', 'maven:org.apache.cxf:cxf-rt-ws-security'"
CVE-2017-17383,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2020-4076,'maven:org.webjars.npm:electron'
CVE-2016-1000342,"'maven:org.bouncycastle:bcprov-jdk15', 'maven:org.bouncycastle:bcprov-jdk16', 'maven:org.bouncycastle:bcprov-jdk14', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcpg-jdk15on', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcprov-jdk15on', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcprov-jdk15', 'maven:org.bouncycastle:bcprov-jdk15on', 'maven:org.bouncycastle:bcprov-ext-jdk15on'"
CVE-2014-3625,"'maven:org.springframework:org.springframework.web.servlet', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-webmvc', 'maven:org.springframework:spring-webmvc'"
CVE-2020-35490,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2017-15683,'maven:org.craftercms:crafter-studio'
CVE-2016-5019,'maven:org.apache.myfaces.trinidad:trinidad-impl'
CVE-2016-5007,"'maven:org.springframework:spring-core', 'maven:org.springframework.security:spring-security-core', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-webmvc', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-security-config', 'maven:org.springframework.security:spring-security-config', 'maven:org.springframework.security:spring-security-web', 'maven:org.springframework:spring-webmvc'"
CVE-2018-8009,"'maven:org.apache.hadoop:hadoop-main', 'maven:org.apache.hadoop:hadoop-common-instrumented', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.hadoop-client', 'maven:org.apache.hadoop:hadoop-core', 'maven:org.apache.hadoop:hadoop-common'"
CVE-2017-3163,'maven:org.apache.solr:solr-core'
CVE-2020-1758,"'maven:org.keycloak:keycloak-parent', 'maven:org.keycloak:keycloak-services'"
CVE-2016-3506,'maven:cn.easyproject:ojdbc7'
CVE-2020-10968,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2011-4314,'maven:org.openid4java:openid4java'
CVE-2016-0782,'maven:org.apache.activemq:activemq-web-console'
CVE-2020-2133,'maven:com.applatix.jenkins:applatix'
CVE-2020-27218,'maven:org.eclipse.jetty:jetty-server'
CVE-2022-22947,"'maven:org.springframework.cloud:spring-cloud-gateway', 'maven:org.springframework.cloud:spring-cloud-gateway-server'"
CVE-2018-6341,'maven:org.webjars.npm:react-dom'
CVE-2011-1498,"'maven:org.apache.httpcomponents:httpclient-osgi', 'maven:org.apache.httpcomponents:httpclient'"
CVE-2018-13003,'maven:net.opentsdb:opentsdb'
CVE-2018-1000609,'maven:io.jenkins:configuration-as-code'
CVE-2020-10776,"'maven:org.keycloak:keycloak-parent', 'maven:org.keycloak:keycloak-services', 'maven:org.keycloak:keycloak-server-spi-private'"
CVE-2012-4449,"'maven:org.apache.hadoop:hadoop-core', 'maven:org.apache.hadoop:hadoop-common'"
CVE-2020-5412,"'maven:org.springframework.cloud:spring-cloud-netflix', 'maven:org.springframework.cloud:spring-cloud-netflix-hystrix-dashboard'"
CVE-2018-11764,'maven:org.apache.hadoop:hadoop-common'
CVE-2016-1000229,'maven:org.webjars:swagger-ui'
CVE-2017-3153,'maven:org.apache.atlas:apache-atlas'
CVE-2018-16491,'maven:org.webjars:whet.extend'
CVE-2021-39151,'maven:com.thoughtworks.xstream:xstream'
CVE-2013-1821,'maven:org.jruby:jruby'
CVE-2020-2126,'maven:com.dubture.jenkins:digitalocean-plugin'
CVE-2017-1000427,"'maven:org.webjars.bower:marked', 'maven:org.webjars:marked'"
CVE-2017-5878,'maven:org.red5:red5-server'
CVE-2014-1868,'maven:org.restlet.jse:org.restlet'
CVE-2017-1000081,'maven:org.onosproject:onos-gui'
CVE-2020-2232,'maven:org.jenkins-ci.plugins:email-ext'
CVE-2021-34429,'maven:org.eclipse.jetty:jetty-webapp'
CVE-2012-0213,"'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.poi', 'maven:poi:poi', 'maven:org.apache.poi:poi-scratchpad'"
CVE-2017-8045,'maven:org.springframework.amqp:spring-amqp'
CVE-2018-1000866,'maven:org.kohsuke:groovy-sandbox'
CVE-2016-10726,'maven:org.dspace:dspace-xmlui'
CVE-2017-1000048,"'maven:org.webjars:npm', 'maven:org.webjars:browser-sync', 'maven:org.webjars.npm:bower'"
CVE-2018-1999032,'maven:org.jenkins-ci.plugins:pangolin-testrail-connector'
CVE-2017-12632,"'maven:org.apache.nifi:nifi-web-api', 'maven:org.apache.nifi:nifi-jetty', 'maven:org.apache.nifi:nifi-standard-processors', 'maven:org.apache.nifi:nifi-web-error', 'maven:org.apache.nifi:nifi-websocket-services-jetty', 'maven:org.apache.nifi:nifi-web-utils', 'maven:org.apache.nifi:nifi-properties'"
CVE-2016-8737,"'maven:org.apache.brooklyn:brooklyn-launcher', 'maven:io.brooklyn:brooklyn-launcher'"
CVE-2020-2246,'maven:org.jenkins-ci.plugins:valgrind'
CVE-2017-5647,"'maven:org.apache.tomcat:coyote', 'maven:org.apache.tomcat.embed:tomcat-embed-core', 'maven:org.apache.tomcat:tomcat-coyote'"
CVE-2018-1000850,'maven:com.squareup.retrofit2:retrofit'
CVE-2018-8012,"'maven:org.apache.hadoop:zookeeper', 'maven:org.apache.zookeeper:zookeeper'"
CVE-2018-1000197,'maven:com.blackducksoftware.integration:blackduck-hub'
CVE-2018-1000644,"'maven:org.eclipse.rdf4j:rdf4j-runtime', 'maven:org.eclipse.rdf4j:rdf4j-rio-trix', 'maven:org.eclipse.rdf4j:rdf4j-rio-rdfxml'"
CVE-2019-1003094,'maven:org.jenkins-ci.plugins:open-stf'
CVE-2020-2121,'maven:org.jenkins-ci.plugins:google-kubernetes-engine'
CVE-2019-10381,'maven:org.jenkins-ci.plugins:codefresh'
CVE-2020-15509,'maven:no.nordicsemi.android:dfu'
CVE-2020-1954,'maven:org.apache.cxf:cxf-rt-management'
CVE-2019-12404,'maven:org.apache.jspwiki:jspwiki-war'
CVE-2011-5245,"'maven:org.jboss.resteasy:resteasy-jaxrs', 'maven:org.jboss.resteasy:resteasy-jaxb-provider'"
CVE-2017-15717,"'maven:org.apache.sling:org.apache.sling.xss.compat', 'maven:org.apache.sling:org.apache.sling.xss'"
CVE-2014-0113,'maven:org.apache.struts:struts2-core'
CVE-2019-10355,'maven:org.jenkins-ci.plugins:script-security'
CVE-2017-5645,"'maven:org.apache.logging.log4j:log4j', 'maven:org.apache.logging.log4j:log4j-core'"
CVE-2018-12545,"'maven:org.eclipse.jetty:jetty-server', 'maven:org.eclipse.jetty.http2:http2-server', 'maven:org.eclipse.jetty.http2:http2-common'"
CVE-2022-23302,"'maven:org.clojars.aaroniba:log4j', 'maven:apache-log4j:log4j', 'maven:org.apache.log4j:com.springsource.org.apache.log4j', 'maven:log4j:log4j'"
CVE-2014-9970,'maven:org.jasypt:jasypt'
CVE-2022-23596,'maven:com.github.junrar:junrar'
CVE-2017-9805,"'maven:org.apache.struts:struts2-core', 'maven:org.apache.struts:struts2-rest-plugin'"
CVE-2018-19907,"'maven:org.craftercms:crafter-engine', 'maven:org.craftercms:crafter-studio'"
CVE-2020-1961,"'maven:org.apache.syncope.core:syncope-core-provisioning-java', 'maven:org.apache.syncope:syncope-core'"
CVE-2018-15890,'maven:org.ethereum:ethereumj-core'
CVE-2012-2945,'maven:org.apache.hadoop:hadoop-common'
CVE-2019-10468,"'maven:com.elasticbox.jenkins-ci.plugins:kubernetes-ci', 'maven:org.jenkins-ci.plugins:elasticbox', 'maven:com.elasticbox.jenkins-ci.plugins:elasticbox'"
CVE-2017-18869,"'maven:org.webjars.bower:npm', 'maven:org.webjars:npm', 'maven:org.webjars.npm:chownr'"
CVE-2019-9212,'maven:com.alipay.sofa:hessian'
CVE-2006-1548,'maven:struts:struts'
CVE-2019-10410,"'maven:org.jvnet.hudson.plugins:log-parser', 'maven:org.jenkins-ci.plugins:log-parser'"
CVE-2010-1632,"'maven:org.apache.axis2:axis2-kernel', 'maven:org.apache.axis2:axis2'"
CVE-2019-20444,"'maven:io.netty:netty-handler', 'maven:org.jboss.netty:netty', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.netty', 'maven:io.netty:netty-all', 'maven:io.netty:netty', 'maven:io.netty:netty-codec-http'"
CVE-2020-12265,"'maven:org.webjars.npm:decompress', 'maven:org.webjars:decompress'"
CVE-2017-1000386,'maven:org.biouno:uno-choice'
CVE-2011-1411,'maven:org.opensaml:opensaml'
CVE-2013-4521,'maven:org.richfaces.framework:richfaces-impl'
CVE-2021-21344,"'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.xstream-java8', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.xstream', 'maven:com.thoughtworks.xstream:xstream'"
CVE-2017-15681,'maven:org.craftercms:crafter-studio'
CVE-2009-2625,"'maven:xerces:xerces', 'maven:com.innoventsolutions.birt.runtime:org.apache.xerces_2.9.0.v201101211617', 'maven:org.netbeans.external:xerces-2.8.0', 'maven:apache-xerces:xercesImpl', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.xerces', 'maven:xerces:xercesImpl'"
CVE-2016-3082,'maven:org.apache.struts:struts2-core'
CVE-2020-2244,'maven:com.sonyericsson.jenkins.plugins.bfa:build-failure-analyzer'
CVE-2020-13431,'maven:net.i2p:router'
CVE-2021-37136,"'maven:io.netty:netty-codec', 'maven:io.netty:netty-all'"
CVE-2018-11766,"'maven:org.apache.hadoop:hadoop-yarn-server-nodemanager', 'maven:org.apache.hadoop:hadoop-main', 'maven:org.apache.hadoop:hadoop-common'"
CVE-2019-1003091,'maven:com.soasta.jenkins:cloudtest'
CVE-2013-4152,'maven:org.springframework:spring-oxm'
CVE-2017-11341,'maven:org.webjars.npm:node-sass'
CVE-2019-14838,'maven:org.wildfly.core:wildfly-host-controller'
CVE-2013-2071,"'maven:org.apache.tomcat.embed:tomcat-embed-core', 'maven:org.apache.tomcat:tomcat-catalina'"
CVE-2014-3664,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2021-39154,'maven:com.thoughtworks.xstream:xstream'
CVE-2020-5207,"'maven:io.ktor:ktor-client-cio', 'maven:io.ktor:ktor-server-cio', 'maven:io.ktor:ktor-http-cio'"
CVE-2018-1999039,'maven:org.jenkins-ci.plugins:confluence-publisher'
CVE-2019-1003029,'maven:org.jenkins-ci.plugins:script-security'
CVE-2017-7687,'maven:org.apache.mesos:mesos'
CVE-2021-35043,"'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.antisamy', 'maven:org.owasp.antisamy:antisamy'"
CVE-2019-10430,'maven:io.jenkins.plugins:neuvector-vulnerability-scanner'
CVE-2018-8024,"'maven:org.apache.spark:spark-core_2.10', 'maven:org.apache.spark:spark-core_2.11'"
CVE-2018-10862,'maven:org.wildfly.core:wildfly-deployment-repository'
CVE-2019-16574,'maven:com.alauda.jenkins.plugins:alauda-devops-pipeline'
CVE-2019-10436,'maven:org.jenkins-ci.plugins:google-oauth-plugin'
CVE-2019-16771,'maven:com.linecorp.armeria:armeria'
CVE-2014-3600,"'maven:org.apache.activemq:activemq-optional', 'maven:org.apache.activemq:activemq-all', 'maven:org.apache.activemq:activemq-core', 'maven:org.apache.activemq:activemq-client', 'maven:org.apache.activemq:apache-activemq', 'maven:org.apache.activemq:activemq-broker'"
CVE-2020-4077,'maven:org.webjars.npm:electron'
CVE-2020-5258,'maven:org.webjars.bowergithub.dojo:dojo'
CVE-2020-2098,'maven:org.jenkins-ci.plugins:sounds'
CVE-2018-12691,'maven:org.onosproject:onos-apps-acl'
CVE-2019-12401,'maven:org.apache.solr:solr-solrj'
CVE-2018-1273,"'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-data-commons', 'maven:org.springframework.data:spring-data-commons'"
CVE-2014-3661,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2019-17598,"'maven:com.typesafe.play:play-ws_2.12', 'maven:com.typesafe.play:play-ws_2.11'"
CVE-2021-4104,"'maven:log4j:log4j', 'maven:apache-log4j:log4j', 'maven:org.clojars.aaroniba:log4j'"
CVE-2019-10474,'maven:org.jenkins-ci.plugins:global-post-script'
CVE-2017-15696,'maven:org.apache.geode:geode-core'
CVE-2020-2294,"'maven:org.jkva.maven-plugins:cascading-release-maven-plugin', 'maven:com.barchart.jenkins:maven-release-cascade'"
CVE-2020-14389,'maven:org.keycloak:keycloak-services'
CVE-2020-15232,"'maven:org.mapfish.print:print-servlet', 'maven:org.mapfish.print:print-standalone', 'maven:org.mapfish.print:print-lib'"
CVE-2019-10770,'maven:io.ratpack:ratpack-core'
CVE-2015-7537,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2018-1000185,'maven:org.jenkins-ci.plugins:github-branch-source'
CVE-2018-1999035,'maven:com.inedo.buildmaster:inedo-buildmaster'
CVE-2022-23107,'maven:io.jenkins.plugins:warnings-ng'
CVE-2020-9480,"'maven:org.apache.spark:spark-network-common_2.10', 'maven:org.apache.spark:spark-network-common_2.12', 'maven:org.apache.spark:spark-network-common_2.11'"
CVE-2017-7656,"'maven:org.eclipse.jetty.aggregate:jetty-client', 'maven:org.eclipse.jetty.aggregate:jetty-websocket', 'maven:org.eclipse.jetty.aggregate:jetty-server', 'maven:org.eclipse.jetty:jetty-server', 'maven:org.eclipse.jetty:jetty-http'"
CVE-2009-4875,'maven:net.fckeditor:java-core'
CVE-2018-1334,"'maven:org.apache.spark:spark-core_2.11', 'maven:org.apache.spark:spark-core_2.10'"
CVE-2019-1003067,'maven:org.jenkins-ci.plugins:trac-publisher-plugin'
CVE-2019-0224,"'maven:org.apache.jspwiki:jspwiki-war', 'maven:org.apache.jspwiki:jspwiki-main'"
CVE-2019-17555,'maven:org.apache.olingo:odata-client-core'
CVE-2020-2233,"'maven:org.jenkins-ci.plugins:pipeline-maven-parent', 'maven:org.jenkins-ci.plugins:pipeline-maven'"
CVE-2017-16006,"'maven:org.webjars:remarkable', 'maven:org.webjars.bower:remarkable'"
CVE-2019-10348,'maven:org.jenkins-ci.plugins:gogs-webhook'
CVE-2015-2913,"'maven:com.orientechnologies:orientdb-studio', 'maven:com.orientechnologies:orientdb-server'"
CVE-2016-3088,"'maven:org.apache.activemq:activemq-fileserver', 'maven:org.apache.activemq:apache-activemq', 'maven:org.apache.activemq:activemq-all'"
CVE-2012-6153,"'maven:commons-httpclient:commons-httpclient', 'maven:org.apache.httpcomponents:httpclient'"
CVE-2019-16562,'maven:org.jenkins-ci.plugins:buildgraph-view'
CVE-2020-1959,"'maven:org.apache.syncope.client:syncope-client-enduser', 'maven:org.apache.syncope:syncope-core'"
CVE-2019-10077,"'maven:org.apache.jspwiki:jspwiki-main', 'maven:org.apache.jspwiki:jspwiki-war'"
CVE-2018-12544,"'maven:io.vertx:vertx-core', 'maven:io.vertx:vertx-web-api-contract'"
CVE-2017-15695,'maven:org.apache.geode:geode-core'
CVE-2017-2607,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2022-23561,'maven:org.tensorflow:tensorflow-lite'
CVE-2019-17638,"'maven:org.eclipse.jetty:jetty-server', 'maven:org.eclipse.jetty:jetty-runner'"
CVE-2017-4972,"'maven:org.cloudfoundry.identity:cloudfoundry-identity-common', 'maven:org.cloudfoundry.identity:cloudfoundry-identity-server'"
CVE-2019-10413,'maven:com.datatheorem.mobileappsecurity.jenkins.plugin:datatheorem-mobile-app-security'
CVE-2017-1000102,'maven:org.jvnet.hudson.plugins:analysis-core'
CVE-2015-1807,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2018-1999029,'maven:org.jenkins-ci.plugins:shelve-project-plugin'
CVE-2009-2901,"'maven:tomcat:catalina', 'maven:org.apache.tomcat:catalina'"
CVE-2020-2315,'maven:org.jenkins-ci.plugins:visualworks-store'
CVE-2021-42575,'maven:com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer'
CVE-2013-6407,"'maven:org.apache.solr:solr-dataimporthandler', 'maven:org.apache.solr:solr-core'"
CVE-2017-1000388,'maven:org.jenkins-ci.plugins:depgraph-view'
CVE-2018-1000601,'maven:org.jenkins-ci.plugins:ssh-credentials'
CVE-2017-2594,'maven:io.hawt:hawtio-system'
CVE-2020-2182,'maven:org.jenkins-ci.plugins:credentials-binding'
CVE-2020-8840,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2011-1483,'maven:org.jboss.ws:jbossws-common'
CVE-2018-1000529,"'maven:org.grails.plugins:fields', 'maven:org.grails:grails-core'"
CVE-2016-2171,'maven:org.apache.portals.jetspeed-2:jetspeed-security'
CVE-2021-21409,"'maven:io.netty:netty-all', 'maven:io.netty:netty-codec-http2'"
CVE-2019-17195,'maven:com.nimbusds:nimbus-jose-jwt'
CVE-2016-5003,'maven:org.apache.xmlrpc:xmlrpc'
CVE-2011-0013,"'maven:org.apache.tomcat.embed:tomcat-embed-core', 'maven:tomcat:catalina', 'maven:org.apache.tomcat:tomcat-catalina', 'maven:org.apache.tomcat:catalina'"
CVE-2014-3662,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2018-11777,'maven:org.apache.hive:hive-exec'
CVE-2020-10705,'maven:io.undertow:undertow-core'
CVE-2021-39144,'maven:com.thoughtworks.xstream:xstream'
CVE-2013-6447,'maven:org.jboss.seam:jboss-seam-remoting'
CVE-2020-35491,'maven:com.fasterxml.jackson.core:jackson-databind'
CVE-2018-11797,'maven:org.apache.pdfbox:pdfbox'
CVE-2020-2302,'maven:org.jenkins-ci.plugins:active-directory'
CVE-2019-1003081,'maven:org.jenkins-ci.plugins:openshift-deployer'
CVE-2017-1000091,'maven:org.jenkins-ci.plugins:github-branch-source'
CVE-2017-12963,'maven:org.webjars.npm:node-sass'
CVE-2018-1999040,'maven:org.csanchez.jenkins.plugins:kubernetes'
CVE-2019-1003049,'maven:org.jenkins-ci.main:jenkins-core'
CVE-2016-6812,'maven:org.apache.cxf:cxf-rt-transports-http'
CVE-2012-4534,"'maven:org.apache.tomcat:tomcat-coyote', 'maven:org.apache.tomcat.embed:tomcat-embed-core', 'maven:org.apache.tomcat:coyote'"
CVE-2017-16114,"'maven:org.webjars.bower:marked', 'maven:org.webjars:marked'"
CVE-2020-7788,"'maven:org.webjars.npm:ini', 'maven:org.webjars.bowergithub.npm:ini', 'maven:org.webjars:npm'"
CVE-2016-9878,"'maven:org.springframework:spring-core', 'maven:org.springframework:org.springframework.web.servlet', 'maven:org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-webmvc', 'maven:org.springframework:spring-webmvc'"
CVE-2016-8608,'maven:org.jbpm:jbpm-designer-client'
CVE-2021-40525,"'maven:org.apache.james:james-server-data-library', 'maven:org.apache.james:apache-james-mailbox-maildir', 'maven:org.apache.james:james-server-data-file', 'maven:org.apache.james:james-server-spring', 'maven:org.apache.james:james-server-core'"
CVE-2010-1870,"'maven:com.opensymphony:xwork-core', 'maven:org.apache.struts:struts2-core'"
